;Tweets;ID
12254;disparos massa bolsonaro pt jornalista ratificar reportagem contradizer anular desmentir invalidar;1227972442611683331
12255;desinformado fabricante fake news folha jornalista cidadao convocado pt;1227971819925315586
12256;nao mentido cpmi efeito credibilidade materia folha desacreditada suspeicao fonte parcialidade inquestionavel jornalista esquerdista simpatizante declarada pt;1227971590924705792
12257;fatima bernardes sai defesa jornalista mentirosa folha chama hans machista noticia brasil online via;1227971384523022336
12258;decepciona resta publico condenar julgamento defender pseudo jornalista petista mentirosa mentiram prejudicar bolsonaro esqueci psdb pt tbm vergonha;1227971245137940480
12259;falou capacidade entender jornalista informar reclama cm idiotas governo fala merda;1227971131996590080
12260;metodos convencionais adotados premiada jornalista folha;1227971040275554307
12261;nao fiquei sabendo empresa disparos massa bolsonaro pro poste pt jornalista jurava bolsonaro;1227970857823297537
12262;fatima bernardes sai defesa jornalista mentirosa folha chama hans machista alguem viu apresentadora defender atriz regina duarte ataques machista jose abreu indignacao seletiva feio;1227970454771683329
12263;desmoralizacao folha disse jornalista premiada nao esquecido video;1227970309690712067
12264;candidato prefeitura paulo defende jornalista fala blogueiro lula prefiro votar martaxa suplicio esquerdista enrustido;1227970272160030720
12265;palavras escreveu servem principalmente assisti sessao cpi li esclarecimentos assunto folha paulo relatos jornalista nao baseando narrativas ideologicas fatos apresentados;1227969767258062853
12266;rs noticias metodos convencionais adotados premiada jornalista folha;1227969292148379650
12267;mulherada verdade brasil nao troca sexo materia jornalista viu;1227969177585147911
12268;perfil jornalista divulgou material forjado igual depoimento sujeito enfim mp ira veredito;1227968996068204545
12269;datena tendo atitude jornalista folha;1227968962572537856
12270;nao preso percorrer instancias defendem nao gostaria ouvir realmente ocorreu cpmi jornalista usou hans fonte materia bolsonaro agr acusam entendendo;1227968858457284608
12271;folha jornalista petista propagou noticias falsas pagou disparos massa pt nao bolsonaro midia bandida esquerda ruindo;1227968800986992640
12272;brasil assistiu folha apresentar provas jornalista mentiu bolsonaro fato denunciado existiu autor haddad pt impulsionou mensagens whatsapp jornalista publicou fake news;1227968724675768320
12273;proxima materia folha santidade jornalista patricia comprovada;1227968553090940929
12274;pega mulher trocar materia sexo sexo sublime amor mulherada brasil mulher verdade nao comportamento jornalista;1227968466734526464
12275;hans eduardo bolsonaro disseram jornalista oferecido sexo troca informacoes versao desmentida abundancia registros disponibilizados site jornal inaceitavel discurso praticas passem impunes normalizados;1227968444219432961
12276;manifesto solidariedade jornalista reporter vitima ofensas machistas plenario camara deputados durante cpmi fake news insultos calunias proferidos hans nascimento referendados;1227968442571132928
12277;pf entrar caso folha lixo criminalizada junto safada jornalista;1227968359733567493
12278;cpi fake news foco fala referente jornalista folha paulo deixa claro tentativa tirar atencao acusacao importante verdade contratou servicos disparo mensagens pt nao bolsonaro;1227968333988925440
12279;pega mulher trocar materia sexo sexo sublime amor mulherada brasil mulher verdade nao comportamento jornalista;1227968328049864706
12280;metodos convencionais adotados premiada jornalista folha;1227968306700804096
12281;candidato prefeitura defende jornalista folha fala blogueiro lula prefiro martaxa suplicio;1227968209883627521
12282;desmoralizacao folha disse jornalista premiada nao esquecido video;1227968112684916737
12283;acho daria certo jornalista folha;1227968014894665729
12284;editor folha jornalista cpmi memes explicar tiraram conteudo materia publicada turno eleicao presidencial;1227967887853445120
12285;afinal nao fake news materia jornalista folha indignacao perseguicao passam diariamente damares regina duarte nenhum registro;1227967762015965185
12286;disse mentiu jornalista apresentou provas registro ligacoes conversas whats app mp audio nao suficiente nao palavra pessoa fala pt vale prova fisica sinal cv dertupado;1227967386772439041
12287;jornalista poderia verdade pt nao presente reportagem criminosa publicada vesperas eleicao nao esclarece palavra hans vale implicar bolsonaro responde coragem;1227967366870466561
12288;vamos pessoal pagina oficial deixar mensagem datena datena pedindo prisao hans vivo falando sakamoto telefone defender jornalista folha nao esquecam compartihar maximo esmaga like;1227967010635763713
12289;nao acho folha destruido hans contrario descredito principalmente jornalista caindo consequencia descredito jornaleco aumentou;1227966960585015296
12290;fato jornalista folha mulher branca rica pertencente elite determinada visao ideologica nao inocenta automaticamente acusacoes provas lados precisam analisadas equipe especializada testemunhas processo juridico;1227966842725072897
12291;mano indignada jornalista folha entrevistando lizzo podre;1227966777025536000
12292;respeito codigo etica jornalista nao jornalista oferecer sexo troca informacoes quebrou etica jornalismo papel rolou nao sexo jamais saberemos oq ficou comprovado eq folha mentiu;1227966584850993153
12293;errado depoente negou entregou afirmou prestou servicos equipe bolsonaro hans disse trabalhava pt acusou jornalista folha compra lo nao assistiu cpi visto nao estaria defendendo folha;1227966412519505920
12294;folha jornalista estao sujos pau galinheiro perderam totalmente respeito credibilidade confiabilidade;1227965650708189186
12295;pilantragem pt certos jornalistas pt financiou disparos mensagens folha jornalista deveriam responder processo interferirem diretamente eleicoes;1227965333824311303
12296;esquerdista distorcendo fatos jornalista mentiu folha sp mentiu pt mentiu datena canalha acusando trabalhador nao defender jeito incomodou poderosos;1227965315625168897
12297;ola jornalista entrevistando pessoas politica abstinencia sexual proposta ministra damares concurso jornal folha paulo numero 55 21 99560 5904 aguardo retorno;1227964772949340160
12298;denunciar preconceito casa voces passando pano reclama desgracados atacam jornalista hordas;1227964631693561861
12299;junto sindicato jornalistas sp fenaj solidarizamos jornalista folha paulo alvo ataques redes sociais apos deputado federal repercutir twitter camara deputados declaracoes falsas;1227964377682280448
12300;estranho levado congresso pt atacar presidente brasil atacou proprio pt jornalista folha nao presta prestava nao servico combinado negro pobre folha bate nele folha racista;1227964352520695810
12301;vera sra casada filhos estudaram escola publica mostre ascendentes descendentes nomes assinaturas listas persuadir jovens mau entraram mercado trabalho comunicacao aguarda julgamento jornalista folha;1227963997896482822
12302;nao conheco jornalista pq nao chegado materias folha nego olha prisma possivel mentindo possivel insinuado tbm mente humana perversa disposta;1227963845781737472
12303;desmoralizacao folha disse jornalista premiada nao esquecido video;1227963744204021761
12304;verdade hans river acusado estariam discutindo presidente militancia pro bolsonaro justificada pais corrupto acusacao machismo jornalista cortina fumaca encobrir crimes;1227963579741110274
12305;entregou informacoes empresa disparos fakenew porem tentativa contornar havia feito tentou atacar jornalista;1227963579418148864
12306;competentes ok jornalista folha complica;1227963348416892929
12307;metodos convencionais adotados premiada jornalista folha;1227963216027901952
12308;folha representam escoria jornalista chamar jornalista oferece sexo troca informacao;1227962942580236295
12309;claro oab jornalista folha pt admiradores presidiario;1227962710018723840
12310;entao jornalista folha apresentar cpi;1227962687042260992
12311;vergonha jornalista folha fizeram proteja hans river viva bolsonaro;1227962512886378496
12312;jornalista mulheres nao concordam condulta jornalista folha leitora;1227962265586094080
12313;fatima bernardes defende jornalista folha ataca hans river;1227962208648339458
12314;trabalhar folha jornalista descobrir furo gosta trocar sexo dinheiro furo moleza;1227962150674731008
12315;acho incoerente pessoas assinaram manifesto desagravo jornalista folha tambem estimulou raras excecoes nao disseram palavra solidariedade regina duarte violentamente agredida jose abreu;1227962114511441920
12316;centenas dados produzidos jornalista militante pt trabalha pasquim folha credibilidade;1227961301189697542
12317;intuito convocacao hans acusar bolsonaro tiro saiu culatra desviar assunto dando enfase jornalista militante folha;1227961175943655425
12318;nao eleger vira jornalista folha sp;1227960808929406976
12319;vei treta jornalista folha mano bozominion olham pro limite riem;1227960491148005377
12320;capacidade indignar incluido morte jornalista fronteira paraguai moca fake news folha;1227960417630216193
12321;jornais pais assessoria imprensa governo hoje folha passando pano paulo guedes defender torturar matar jornalista economia vao defendendo;1227960408876756992
12322;virar jornalista folha ganha pulitzer prostituta conseguira diversas materias;1227960099521617922
12323;desmoralizacao folha disse jornalista premiada nao esquecido video;1227960056043405318
12324;jornalista sendo folha nao credibilidade importante pt disparos msg campanha pt quadrilha folha lixo;1227959943371902976
12325;repudio ataques levianos sexistas disparados cpmi fake news jornalista patricia campos mello desrespeito mulher imprensa democracia https co;1227959895686832128
12326;jornalista ofereceu sexo troca informacoes crucificado midia lixo homem assediado pseudo jornalismo hoje brasil enoja;1227959801755377666
12327;impressionante mulheres esquerda defender jornalista folha regina duarte ninguem abre boca;1227959792473399296
12328;datena falando merda progama pior nao coisas fala cabelos jornalista folha lixos petista vergonha acabar governo maneira;1227959703881363456
